st,stname,year,population,domestics,immigrants,bach_share,efi_score,cm_share,ehs_share,ifpbs_share,nrm_share,ttuhos_share,private_gdp
32,Nevada,2020,3116967,2529440,587527,0.28084567885780093,6.803791967351072,0.1433786833677972,0.07859517091690989,0.40211429397249276,0.03244780784155355,0.34346404390124646,148115.4
33,New Hampshire,2020,1378756,1295577,83179,0.4080386477715733,7.993225257902207,0.14616880746124994,0.12953499950214079,0.4571595472800292,0.004881675462179296,0.26225497029440076,75230.4
34,New Jersey,2020,9272794,7166881,2105913,0.4312237903352691,5.5696215421002675,0.13713840559158114,0.1024941308889717,0.4931859286856606,0.0028276419166638205,0.26435389291712263,538160.7
35,New Mexico,2020,2118606,1941274,177332,0.30383189785272635,5.3058992466662245,0.10807044369333119,0.10724958420516123,0.39291673373035035,0.13736520199581526,0.25439803637534203,74622.6
36,New York,2020,20105171,15657286,4447885,0.39415728595185234,4.215330363728936,0.07832537730356598,0.10307390159983806,0.6302349711313333,0.0025026889771538954,0.18586306098810873,1498443.1
37,North Carolina,2020,10449652,9654728,794924,0.34879614938096337,7.399411194005094,0.22505714065850488,0.09019950145448027,0.4342769232143659,0.008580692436966601,0.2418857422356825,492510.6
38,North Dakota,2020,779563,742848,36715,0.3287420209477361,7.42120879823428,0.1389771517647481,0.09542756220373241,0.2515239465930973,0.24386334913427074,0.27020799030415144,50461.2
39,Ohio,2020,11798905,11253488,545417,0.3062441073313642,5.799377934958025,0.20889267145986612,0.1071744024482174,0.4151985548868119,0.017361012941774785,0.25137335826332985,586870.4
40,Oklahoma,2020,3965415,3734265,231150,0.2699011692958589,7.168898011571797,0.149246791075549,0.09380675387571394,0.3146043193420342,0.15685972227966805,0.2854824134270348,160194.4
41,Oregon,2020,4243779,3850690,393089,0.36557543840236045,5.1090785819290945,0.2045686666779557,0.10999054141336927,0.42241854366794795,0.023017506852032386,0.24000474138869468,206455.8
42,Pennsylvania,2020,12996143,12087604,908539,0.34024448594464274,6.836341062997654,0.16994559049784919,0.14070216516625625,0.431375099616188,0.021837961654682818,0.23613918306502377,668254.5
44,Rhode Island,2020,1096530,933182,163348,0.375933703713549,5.527970603491064,0.13872062030530655,0.15289556578628546,0.46161026745105216,0.0032810718697740193,0.24349247458758203,50298.6
45,South Carolina,2020,5132249,4874592,257657,0.3163580106299057,6.562108500057218,0.2279935352598125,0.08378041062698399,0.39145665926230355,0.008267000829523993,0.288502394021376,198380.8
46,South Dakota,2020,887948,856854,31094,0.2851549182624311,7.706626138340211,0.13550645363816372,0.12377714738064394,0.39861583267365613,0.08919186213760623,0.2529087041699301,47547.6
47,Tennessee,2020,6927904,6602293,325611,0.3086930953275497,7.926322741227661,0.2086574426030105,0.11853124524859358,0.3717840960924434,0.006807054888246921,0.29422016116770566,328650.3
48,Texas,2020,29239570,24514239,4725331,0.33250901188473203,7.75695070256716,0.1757861480778001,0.07480538271538963,0.3872648593356929,0.10023905853851328,0.2619045513326041,1596461.1
49,Utah,2020,3284077,3032868,251209,0.36973600679210056,7.100643685147148,0.19925284790529546,0.07671587194147213,0.4377666085804398,0.027827239080029383,0.25843743249276324,173441.6
50,Vermont,2020,642977,609607,33370,0.40922920545784797,5.237777735643974,0.14586823505726879,0.16005421301256104,0.385829121159612,0.02022562391699801,0.28802280685356013,27794.1
51,Virginia,2020,8637615,7590573,1047042,0.418478402356961,7.584051941213648,0.15141780692372717,0.08650828819419572,0.5292348178951871,0.006249617265457447,0.2265894697214325,441962.0
53,Washington,2020,7727209,6596722,1130487,0.383763098255304,6.24011992438007,0.14598318128677035,0.07292787027071147,0.5081027865438743,0.016334168885168764,0.256651993013475,517220.7
54,West Virginia,2020,1791646,1763005,28641,0.23026623365944615,5.3349467358119425,0.1632405226505301,0.13759151809935977,0.28801312371140597,0.1415346954928732,0.2696201400458308,62549.6
55,Wisconsin,2020,5897375,5609912,287463,0.31773379510453126,6.494741550028768,0.24298802430107846,0.11286752243008027,0.38006834290356994,0.020226644076517294,0.24384946628875412,289620.3
56,Wyoming,2020,577681,556637,21044,0.2832760657283491,6.822294474230162,0.14144805876180483,0.05845684679958028,0.2599881951731374,0.23409627492130117,0.3060106243441763,30530.1
01,Alabama,2021,5049196,4874517,174679,0.2758911402182592,6.621956798774207,0.24390121709981982,0.09502244582865871,0.3600841256804469,0.020482862378301405,0.2805093490127732,197436.6
02,Alaska,2021,734420,668320,66100,0.32453457803530233,5.476674903789188,0.0884735945079437,0.11098053704873485,0.27291991943077126,0.1883246129459018,0.3393013360666484,41612.5
04,Arizona,2021,7274078,6359498,914580,0.32353383417892767,6.234336510432466,0.16635652459610722,0.10597936917952552,0.4478414678358598,0.021724389912310516,0.25809824847619695,352299.9
05,Arkansas,2021,3026870,2881061,145809,0.2511987029098547,6.481915672159221,0.21656012628229698,0.10345256789115982,0.3417551755546488,0.03181126896398234,0.306420861307912,121156.5
06,California,2021,39142565,28699710,10442855,0.3616542405698874,4.527924446779572,0.16499906395950448,0.08249285980845622,0.5174448407725931,0.01600088783889921,0.21906234762054705,2826636.7
08,Colorado,2021,5814036,5253326,560710,0.44450937293905585,6.990879336848455,0.13265393013764454,0.07773545907407194,0.5056870365977533,0.04289634663884249,0.2410272275516879,360795.1
09,Connecticut,2021,3606607,3055277,551330,0.41885006703376004,6.25793179625796,0.16988191562343394,0.11736510145266002,0.5026755898947929,0.001787240529814643,0.20829015249929858,245859.0
10,Delaware,2021,1005062,904053,101009,0.34946437766791133,5.229760668346095,0.12140801534070272,0.08965899582512894,0.6256718542515599,0.0076865273278325244,0.15557460725477598,67972.3
12,Florida,2021,21831949,17237924,4594025,0.33213059463497674,7.987325098050967,0.11477263141723597,0.09999363819420849,0.4851353815834676,0.006700065361663946,0.293398283443424,1059201.3
13,Georgia,2021,10792060,9703311,1088749,0.34607141416268333,7.745749180060691,0.16245857657248597,0.08335381343549048,0.4901117094904591,0.00889319168560462,0.25518270881595995,575510.1
15,Hawaii,2021,1447029,1182123,264906,0.3602260881696703,5.1242660738245425,0.0928700640278009,0.11206352795563278,0.43815604693785254,0.006822293099754837,0.3500880679789589,67060.6
16,Idaho,2021,1904848,1787532,117316,0.3097756580839189,7.609143031728128,0.17540488991718076,0.10355962808794437,0.3769457192272235,0.05157092462457048,0.29251883814308105,78681.2
17,Illinois,2021,12700641,10891061,1809580,0.3717348538799624,5.8437706173176345,0.17473939420036996,0.09487731256048251,0.4500539993133302,0.013395187441760263,0.26693410648405713,778030.1
18,Indiana,2021,6815907,6436402,379505,0.29087845558070774,7.45213550961518,0.343778461809241,0.10200627813391228,0.29471830618440475,0.018683498616909443,0.2408134552555326,353691.6
19,Iowa,2021,3198613,3028200,170413,0.3014447579899636,6.477853479018573,0.2371907881664673,0.07756557137486741,0.3965380493682152,0.06243598077317888,0.22626961031727116,181730.3
20,Kansas,2021,2938338,2725557,212781,0.35902095428837566,7.018655020786931,0.21295085836866826,0.09607657345299385,0.3867991839262083,0.044870684668792675,0.25930269958333696,149200.9
21,Kentucky,2021,4507583,4325949,181634,0.27296263218886335,6.112193813334156,0.2399587220542545,0.11209224944186486,0.3284097259045014,0.025312346853164597,0.2942269557462146,189020.6
22,Louisiana,2021,4627971,4428794,199177,0.26443148762749963,6.771016070387378,0.2677684338138469,0.10335662744059772,0.31351081445767465,0.051402639689164184,0.26396148459871666,215487.0
23,Maine,2021,1378931,1326811,52120,0.3617711156133997,5.593201762938907,0.1526321883381471,0.14469065779727605,0.4213531530588453,0.014734735115776316,0.26658926568995517,62920.9
24,Maryland,2021,6179403,5206481,972922,0.42504956308031594,5.735080656149702,0.14288166340369401,0.11279947088257476,0.5110398606706575,0.003967459523990833,0.22931154551908287,324455.1
25,Massachusetts,2021,7000474,5769889,1230585,0.4666221668067926,6.687706111542666,0.1341904623398312,0.1286193488488537,0.5461114518306065,0.0017510204401893134,0.1893277165405194,545887.0
26,Michigan,2021,10041351,9348314,693037,0.3155087603415722,6.34332560238363,0.23852032669134648,0.1005778606068615,0.4003097783530858,0.011639934182571116,0.24895210016613523,476897.4
27,Minnesota,2021,5718660,5216352,502308,0.3881615148475886,5.704369178968938,0.18644398302264859,0.1158473200806148,0.4382728552725836,0.023782531810738274,0.23565330981341479,343295.4
28,Mississippi,2021,2947209,2882823,64386,0.2478604659678302,5.94175880375326,0.22318259548768077,0.09918319478815245,0.32495621490088294,0.033392402316606305,0.31928559250667754,96736.5
29,Missouri,2021,6171374,5926160,245214,0.31925920440934435,6.889144728290877,0.1827970858680267,0.11446571545883803,0.4192073253087554,0.01658547093971842,0.26694440242466155,295658.4
30,Montana,2021,1106522,1082912,23610,0.3547257982992429,6.76943599574227,0.1289307971321217,0.12576380161019693,0.3727351857760876,0.06697793956443503,0.3055922759171589,45901.9
31,Nebraska,2021,1964537,1821080,143457,0.3467899197335013,7.093431861192404,0.18795687020584978,0.09007787000720603,0.3845751060333672,0.07065067875484454,0.2667394749987325,119853.1
32,Nevada,2021,3148141,2570453,577688,0.27787881775917667,6.881113881947997,0.13492155350183885,0.07533360440616567,0.4076260746209777,0.027865761986337688,0.3542530054846801,164537.8
33,New Hampshire,2021,1387677,1304534,83143,0.4028569982363351,8.018813135852762,0.14299309756391043,0.12197706966732422,0.47626565931695175,0.0037471756408059276,0.2550169978110077,81846.6
34,New Jersey,2021,9270541,7132527,2138014,0.4334809619597407,5.684362330816559,0.13009311721804237,0.1025782277172575,0.503446716452571,0.0025247983740717523,0.26135714023805745,571126.3
35,New Mexico,2021,2117333,1923687,193646,0.30117039974109194,5.314174918786393,0.10479517877511428,0.10525451412456198,0.4024201070841571,0.12957234339294854,0.25795785662321796,77886.2
36,New York,2021,19848276,15426174,4422102,0.3989390501943905,4.288528417491647,0.07994624661441968,0.10062364015039872,0.6342404591122146,0.0023906616607915114,0.18279899246217543,1578567.9
37,North Carolina,2021,10564320,9691468,872852,0.35049712287882945,7.529370999533725,0.21058333695035966,0.09123208174113097,0.447483715326064,0.010774126402845504,0.23992673957959978,526928.8
38,North Dakota,2021,777966,740937,37029,0.31918293656123825,7.473221552125682,0.14378982544871882,0.09785331894246722,0.25176245668538655,0.23733567870497876,0.26925872021844866,51295.1
39,Ohio,2021,11767344,11179137,588207,0.30593280941337403,5.990592730976883,0.211194448611141,0.10368318487937762,0.4246092022287526,0.015033351952310581,0.24547981232841823,621727.7
40,Oklahoma,2021,3992238,3773965,218273,0.2847961070913201,7.300607728654935,0.15054398230170296,0.09827114998875369,0.33673105305483575,0.12242698374061395,0.29202683091409365,163559.2
41,Oregon,2021,4254280,3833928,420352,0.36541430539553615,4.942551949037213,0.19968858348131366,0.10785201545105035,0.43242252470598275,0.02033734974742777,0.2396995266142255,219767.6
42,Pennsylvania,2021,13015571,12066516,949055,0.34628271630657337,6.925720699548024,0.16537921016597756,0.1363724330193873,0.4439428948175284,0.020599685719954096,0.23370577627715278,697095.4
44,Rhode Island,2021,1097246,935479,161767,0.3639301138187806,5.543318386989206,0.13347062657249387,0.1488109672921277,0.4729436327260602,0.0031847737124496046,0.2415899996968687,52649.8
45,South Carolina,2021,5194274,4920440,273834,0.3148217801636591,6.851143269132538,0.22385790893616617,0.08365582934658403,0.4004788840579022,0.008518920661713456,0.28348845699763403,210777.8
46,South Dakota,2021,896492,869748,26744,0.3122546348865274,7.923890373483285,0.13840226056959357,0.11736640462923956,0.4029540811865605,0.09168263001852013,0.2495946235960861,50191.1
47,Tennessee,2021,6965740,6594010,371730,0.30678399022151476,7.898293745038568,0.19971299246412338,0.11468067242867727,0.37886482678009564,0.007604762848175053,0.29913674547892866,362508.8
48,Texas,2021,29570351,24464536,5105815,0.3316709514589381,8.015269670081857,0.1828460150047079,0.07400284020224308,0.40584389350400873,0.08254727354507793,0.2547599777439622,1718128.5
49,Utah,2021,3339738,3060867,278871,0.36222309013518766,6.944487301268306,0.20399522155679153,0.07485594786961075,0.445891514571351,0.025278281026257707,0.24997903497598917,189072.1
50,Vermont,2021,647210,615776,31434,0.4363401322079329,4.786331967153142,0.13531683100048264,0.15321657588085222,0.4079121561056333,0.01721712749086396,0.2863373095221678,28922.7
51,Virginia,2021,8658910,7597293,1061617,0.4176539122707708,7.334721597265092,0.14490103206704433,0.08520647667410385,0.5407265802603998,0.006995449119980429,0.22217046187847167,472594.6
53,Washington,2021,7743760,6593740,1150020,0.39179143110785786,6.3064954025094835,0.133047406229289,0.07137322706875247,0.5303660742961714,0.012811400897202662,0.25240189150858444,555002.0
54,West Virginia,2021,1785618,1756235,29383,0.23965390715621523,5.483362744000335,0.16237665769253568,0.13790005334564545,0.29342288746564515,0.1422737723482379,0.2640266291479359,63864.3
55,Wisconsin,2021,5881608,5578905,302703,0.3238217707573154,6.677075629631812,0.2418795679042544,0.11170238788177704,0.3856882844331913,0.01833801085397782,0.24239174892679938,299768.3
56,Wyoming,2021,579636,561018,18618,0.2912261527991763,6.8753839633341896,0.1526608266739266,0.0587960219720385,0.27570103934788526,0.20164630142690132,0.3111958105792483,31256.6
01,Alabama,2022,5076181,4892645,183536,0.2855225652112848,6.7415837089876165,0.23951496925448593,0.09590846453734911,0.3724998485017936,0.022755769618278715,0.26932094808809265,202211.2
02,Alaska,2022,734442,679603,54839,0.3126207970772204,5.8907835122698495,0.08229434899205183,0.11759072018466522,0.2857679755202196,0.1557579372584392,0.35858901804462423,40417.2
04,Arizona,2022,7377566,6410930,966636,0.329757820423428,6.225553665103185,0.16061950066993835,0.10849060804492704,0.46213762273769327,0.01869782340884589,0.25005444513859565,368878.5
05,Arkansas,2022,3047704,2891452,156252,0.2530564600655138,6.490185179887258,0.2009437572776796,0.10821044403006343,0.35788513684073386,0.03477814782544969,0.29818251402607343,122246.7
06,California,2022,39142414,28696780,10445634,0.37021726298824087,4.464641272937985,0.15306359770019012,0.0866021707128678,0.526603322497569,0.014342676435762819,0.21938823265361024,2820766.5
08,Colorado,2022,5850935,5292714,558221,0.4590383714876194,7.114877309109637,0.1235456813758302,0.07909604221649806,0.522394864408707,0.036129711092648176,0.2388337009063165,375760.3
09,Connecticut,2022,3617925,3049900,568025,0.42256108611871934,6.487023576264182,0.1584521862217126,0.11970628830208555,0.5199780229598935,0.00171097997691,0.2001525225393984,253881.7
10,Delaware,2022,1020625,922404,98221,0.3662092932103366,5.491971989899873,0.11400745043993912,0.08738479801285465,0.6422528569279742,0.009477696786879205,0.1468771978323529,73705.1
12,Florida,2022,22379312,17541269,4838043,0.3428876426560328,7.872955407250704,0.10702622618234955,0.10114982567022579,0.5012808829097001,0.0056365906448212055,0.28490647459290336,1127376.0
13,Georgia,2022,10931805,9755403,1176402,0.3463553634065214,7.581882891892509,0.1545335190263927,0.08560333055610413,0.4969960069812026,0.009897707138781282,0.2529694362975192,602076.4
15,Hawaii,2022,1440359,1186034,254325,0.35073827519871387,4.599845979055452,0.08020824779051755,0.11042173434106309,0.4352545895785488,0.0065173006510221235,0.36759812763884836,70349.4
16,Idaho,2022,1944299,1829767,114532,0.32069760760470045,7.74310923533869,0.16953313980152301,0.1070168793782135,0.39444670997939235,0.052176143795990525,0.27682712704488055,82252.6
17,Illinois,2022,12621821,10822409,1799412,0.3775365618072192,5.635259268146392,0.1647944328654692,0.098083990902962,0.45782252752942104,0.012687314265255727,0.26661173443689196,793463.1
18,Indiana,2022,6844545,6421220,423325,0.2964241454607689,7.526449195179737,0.3342185755838655,0.10600072461622051,0.3070908596223526,0.018156646084207712,0.23453319409335374,359675.3
19,Iowa,2022,3202820,3002611,200209,0.32589450668772973,6.915005091489891,0.23458649097528517,0.08036120857485399,0.3974036758801984,0.06779975142162631,0.2198488731480361,181686.9
20,Kansas,2022,2937324,2729976,207348,0.3538010853778456,7.0632613390191885,0.21558884314434215,0.0941975232455483,0.419227150850794,0.03282524561631086,0.23816123714300466,156685.6
21,Kentucky,2022,4519233,4339203,180030,0.2796561967984087,5.919776853926453,0.23962829844028188,0.11511290036661466,0.33697207613870206,0.02567381826496453,0.28261290678943674,193890.1
22,Louisiana,2022,4593687,4402046,191641,0.27111948892061954,6.526201343427279,0.24804134949617337,0.10986299730557006,0.3297694308414064,0.04821131735373696,0.2641149050031133,212995.6
23,Maine,2022,1390922,1333215,57707,0.35582425598650175,5.835606305276454,0.14184075270849275,0.14561265997688835,0.4370130212125249,0.014534622545936718,0.2609989435561572,64232.1
24,Maryland,2022,6192440,5163076,1029364,0.4385145941063734,6.566887969706044,0.1331441778756637,0.11592310763942054,0.5197362536607432,0.004387585960573881,0.22680887486359852,327577.8
25,Massachusetts,2022,7022468,5748873,1273595,0.4663369523900749,6.653325214150722,0.1286423341083288,0.13057764987982187,0.5555690287329298,0.0017244079624930554,0.18348657931642656,555952.0
26,Michigan,2022,10050877,9361994,688883,0.32111825389072035,6.309818882537443,0.23863006075467594,0.10200175439563479,0.40707980499547525,0.0104565572731376,0.2418318225810765,487461.6
27,Minnesota,2022,5721621,5239562,482059,0.39432456858561643,6.121765764878226,0.17769832163119595,0.11755696254405375,0.44658680071760964,0.025147073554990934,0.23301084155214963,350087.7
28,Mississippi,2022,2941939,2877253,64686,0.24726686334112968,5.8710618755210975,0.20948970179148232,0.10545295280043718,0.3389334156955875,0.03319866829325232,0.31292526141924076,96506.6
29,Missouri,2022,6179414,5926908,252506,0.3241509727174329,6.84786814960707,0.1746723997534667,0.11698816297064696,0.432649097870285,0.016814217105028725,0.25887612230057266,301837.2
30,Montana,2022,1122095,1095065,27030,0.344972695803013,6.813560334559458,0.1255725748229569,0.12546150507732717,0.38366575411215165,0.07571460011806304,0.2895855658695013,48389.0
31,Nebraska,2022,1972246,1831910,140336,0.3471363736593859,7.019668651239306,0.17660198085376358,0.09086740761614549,0.420307333234625,0.05103142268986631,0.2611918556055996,124192.5
32,Nevada,2022,3176116,2572325,603791,0.27334938896567973,6.747487120137666,0.12454564740824553,0.07581359168375645,0.41510557952054306,0.020485679937769608,0.36404950144968534,175765.1
33,New Hampshire,2022,1396678,1314657,82021,0.4107999034854216,8.11549438014445,0.13482039349030123,0.12573709289012047,0.48097079566036005,0.004394798831396605,0.25407691912782165,83323.2
34,New Jersey,2022,9295227,7121678,2173549,0.4368414476312708,5.309985095203024,0.1238023755896075,0.10531680383077673,0.5190133642115844,0.0023812306532398513,0.2494862257147914,588239.5
35,New Mexico,2022,2113868,1921416,192452,0.30650873416337737,4.721890580115726,0.09662381832401876,0.10754227508958242,0.42113835044416265,0.12643793559486316,0.248257620547373,80230.8
36,New York,2022,19703747,15213199,4490548,0.39988355759943095,4.452937482356721,0.07513825605206213,0.1028943247976055,0.6369747660305961,0.0024242233253870863,0.18256842979434915,1610211.8
37,North Carolina,2022,10710793,9794593,916200,0.35951632124159044,7.579760836692138,0.19937161838292763,0.09279443820390842,0.46580151785574125,0.010926860147214992,0.23110556541020763,545289.8
38,North Dakota,2022,781057,749458,31599,0.31586263049230856,7.81823116684636,0.14553341914963136,0.10006455904987974,0.2582932791667159,0.23952391637241124,0.2565848262613618,50866.6
39,Ohio,2022,11777874,11195772,582102,0.32163682822960793,5.946205719188743,0.20364459729043421,0.1076148868926896,0.4400710491036912,0.012249564529506561,0.23641990218367845,622570.2
40,Oklahoma,2022,4026229,3780196,246033,0.2847375343023883,7.5427846682486335,0.14333948214871045,0.10447677959873866,0.3525365567418755,0.11213605136997548,0.28751113014069984,161631.2
41,Oregon,2022,4247372,3821047,426325,0.36713066369119784,4.902458612071892,0.19494913172148085,0.11142375342006812,0.443412362499302,0.019740242336255515,0.23047451002289351,222455.2
42,Pennsylvania,2022,12984990,11988231,996759,0.35071800391765584,6.927662355491754,0.15508420696727987,0.14075939037143625,0.4577089279716753,0.019701273916115418,0.22674620077349322,708720.5
44,Rhode Island,2022,1099498,938810,160688,0.39350402066634055,5.32432613996889,0.12210270497557688,0.154335314722232,0.4833650392603968,0.0032453038489822306,0.23695163719281218,53731.8
45,South Carolina,2022,5287935,5012198,275737,0.32684736837507156,6.747543249933635,0.21681387480751288,0.08660469612328167,0.4136441601942293,0.00789686063371812,0.275040408241258,221661.5
46,South Dakota,2022,909723,879617,30106,0.3245914508545352,8.304154180516306,0.13499399372767804,0.1215887194949894,0.39767569354305565,0.09246636084394173,0.2532752323903351,49336.3
47,Tennessee,2022,7062217,6677832,384385,0.30968938035632987,8.351518152370723,0.1914038015320132,0.1143357690233236,0.39434342615652174,0.006981268551284796,0.2929357347368567,373610.2
48,Texas,2022,30113488,24943933,5169555,0.3390280568125227,8.235412182692578,0.17844912905779892,0.07531865230813027,0.4205511000204613,0.07253707509318814,0.2531440435204213,1787775.3
49,Utah,2022,3391011,3090265,300746,0.38459283044820103,7.3265429401808975,0.19040710266390665,0.07910998590433908,0.46322184205725314,0.021776929795862626,0.24548413957863863,194756.4
50,Vermont,2022,648142,623027,25115,0.44372832209254087,4.728248652101697,0.13122441457924733,0.1537461663002988,0.41586921325242526,0.02002737886825236,0.2791328269997762,30218.8
51,Virginia,2022,8683414,7590991,1092423,0.42275607357995854,7.273017005189907,0.13625137003530186,0.08802694809684605,0.5489271356649887,0.008047251907175312,0.21874729429568796,484515.6
53,Washington,2022,7794123,6604494,1189629,0.3954511758172351,6.3041150622612845,0.12501273553814668,0.07297290085409544,0.5496200824361854,0.011985960758601429,0.24040832041297108,570525.4
54,West Virginia,2022,1774122,1741498,32624,0.24401647089199907,5.52973511780506,0.14795960409818804,0.14019233527743952,0.3062501335237764,0.15247499671913006,0.253122930381466,65258.7
55,Wisconsin,2022,5903975,5615536,288439,0.33107133260652655,6.890425296552686,0.22953588468333835,0.11390400136985235,0.4052035579839301,0.01842003876059495,0.23293651720228412,306528.1
56,Wyoming,2022,581978,563315,18663,0.30226788535149846,6.9851335244274075,0.14301666109404276,0.061054929248705155,0.2949505718773855,0.19737813302378984,0.3035997047560768,31626.0
01,Alabama,2023,5117673,4914450,203223,0.28785853262412137,6.660690895965974,0.23710525221519943,0.0972150293343817,0.3805620974082922,0.019798817552242415,0.2653188034898841,210421.3
02,Alaska,2023,736510,682158,54352,0.3152879018249361,5.307111568202302,0.08022240408655143,0.11365496339730562,0.2797812831627606,0.18761803694443943,0.33872331240894293,43934.7
04,Arizona,2023,7473027,6483286,989741,0.33536703600435946,6.181477414891844,0.15825278010059532,0.11193753146204376,0.4609246616660218,0.016655641950501104,0.25222938482083795,382631.2
05,Arkansas,2023,3069463,2908377,161086,0.2658780516411614,6.566953880368154,0.20000932986283518,0.10974132559956229,0.3610277397379415,0.031807716270964514,0.29741388852869644,125722.1
06,California,2023,39198693,28501748,10696945,0.37577575692834014,4.79136287611087,0.14812275682963322,0.08869142562579604,0.5300615890819744,0.015571871599609807,0.21755235686298655,2869910.9
08,Colorado,2023,5901339,5335942,565397,0.46321069385512204,7.136084125402001,0.11579870607110909,0.08025480321128659,0.5208635076533941,0.04668698316250773,0.23639599990170257,392010.0
09,Connecticut,2023,3643023,3051300,591723,0.4304284545278505,6.666085584196156,0.15788090419447315,0.1235189824956274,0.5131271216661186,0.001690000169810476,0.2037829914739704,257680.6
10,Delaware,2023,1036423,916978,119445,0.36428382651181834,5.056457322691391,0.11629117019616005,0.08949743909939549,0.6369938402302208,0.007297799586680381,0.14991975088754317,74857.2
12,Florida,2023,22904868,17851745,5053123,0.3487647166596067,7.64355983373947,0.10390780812065406,0.1023742627772396,0.5032384363018394,0.006491328975976602,0.28398816382429043,1189827.2
13,Georgia,2023,11064432,9782147,1282285,0.3544020201662131,7.56115209927835,0.1544575345043177,0.08994527261775502,0.49189133834810467,0.00806227697791436,0.2556435775519084,610611.0
15,Hawaii,2023,1441387,1181431,259956,0.3728409913107498,4.628774914662831,0.07836154757128695,0.11324986937214532,0.4299290128945891,0.006410760150714903,0.37204881001126366,72228.1
16,Idaho,2023,1971122,1857998,113124,0.32240075295618076,7.888836691928682,0.16464359170241524,0.10916025151319268,0.4037233354880414,0.05415995768936945,0.26831286360698126,84485.3
17,Illinois,2023,12642259,10747919,1894340,0.3840949306243095,5.576441623622813,0.16077946592149825,0.1003783827130793,0.4601861687362363,0.01223198919259026,0.2664239934365959,804870.7
18,Indiana,2023,6880131,6452475,427656,0.30190198331777457,7.511582966915999,0.32984759316301915,0.10679291437799221,0.3092667747227102,0.018420965408119848,0.23567175232815854,366359.1
19,Iowa,2023,3218414,3030494,187920,0.3221135713304273,6.914372657642318,0.2333563656830141,0.08251159764418278,0.40097719024113265,0.05872089266096547,0.2244339537707049,180292.2
20,Kansas,2023,2951500,2741044,210456,0.35910919124317336,7.116516979438537,0.21762056945453,0.09727983662021826,0.3966546639853319,0.04371771493277707,0.24472721500714287,159082.3
21,Kentucky,2023,4550595,4346559,204036,0.27795233030305566,5.798233499263213,0.23363881739691347,0.11611911638738759,0.3414400339246083,0.025542004846799235,0.28326002744429146,200133.5
22,Louisiana,2023,4588071,4364405,223666,0.271352422974211,6.5555035694048405,0.24619958527827976,0.11007871065143018,0.3198856542676523,0.06291042046873284,0.26092562933390506,221599.3
23,Maine,2023,1399646,1343150,56496,0.36794023051797714,5.899340129460444,0.1361203206405662,0.14457720068036328,0.4387896444178336,0.013297468297870436,0.2672153659633664,66764.8
24,Maryland,2023,6217062,5158632,1058430,0.4385750614354046,6.516770270624374,0.12948846889926663,0.11795085659690013,0.5177034761715053,0.003408806364289135,0.23144839196803885,334929.3
25,Massachusetts,2023,7066568,5784235,1282333,0.4800938920125235,6.7159912220903095,0.12256071339058398,0.13240571451185248,0.5578763614617823,0.0015356541392395602,0.18562155649654166,563569.0
26,Michigan,2023,10083356,9339629,743727,0.32679268546179785,6.424428533263711,0.2315615468420395,0.10221603954619514,0.40959046827156065,0.011840838868305694,0.2447911064718992,501861.4
27,Minnesota,2023,5753048,5269409,483639,0.4060562118064314,6.341480741588562,0.1759254283354881,0.12006026732017225,0.4431499381711316,0.023571781276333543,0.2372925848968745,353848.6
28,Mississippi,2023,2943172,2868791,74381,0.25274933837696284,5.691685535682127,0.21769503472004567,0.10480886811357569,0.3379142500937774,0.03253704582608237,0.3070448012465188,100216.7
29,Missouri,2023,6208038,5906154,301884,0.3311546028204307,6.806169130581432,0.17481128822928524,0.11987970803965554,0.4299001575449848,0.01719946039403517,0.25820938579203934,310998.1
30,Montana,2023,1131302,1106257,25045,0.3520411545383935,6.793519216571185,0.12066431367815712,0.12434369725486838,0.3863197014443041,0.07901135547322909,0.2896609321494414,51059.7
31,Nebraska,2023,1987864,1833883,153981,0.3481649098730044,6.869629435895994,0.16723070698515094,0.08875108239022012,0.4085214833189015,0.06593183872102124,0.26956488858470623,131467.3
32,Nevada,2023,3214363,2596683,617680,0.28657660795619677,6.551346259745244,0.12202137968395914,0.07654295284675496,0.4153821670283722,0.018960380984354923,0.36709311945655887,182123.6
33,New Hampshire,2023,1402199,1302818,99381,0.4056540530576805,8.340134297720496,0.12853081630652458,0.1266262411248197,0.48203023979908605,0.004825624005116212,0.25798707876445354,85133.5
34,New Jersey,2023,9379642,7111328,2268314,0.4408496480120041,5.696718423767247,0.1223873506554175,0.10841311042725643,0.5186135013881766,0.0022712920650164157,0.24831474546413299,601809.2
35,New Mexico,2023,2121164,1905537,215627,0.31936140328043106,4.04988540093976,0.08839936900992618,0.10051284820908186,0.4004064080147441,0.17379230885208863,0.23688906591415926,89612.4
36,New York,2023,19737367,15168959,4568408,0.4073473014796335,4.389213928073603,0.07294822230527456,0.10631398690087428,0.6322128209684039,0.0020915713436713084,0.18643339848177576,1620466.2
37,North Carolina,2023,10881189,9873490,1007699,0.3674827436466762,7.594314908971055,0.1884424121696937,0.0933318140207617,0.47581252055703316,0.009645770642756601,0.23276748260975488,568734.8
38,North Dakota,2023,789047,761017,28030,0.3426227295515021,7.549767676188201,0.1412785055360538,0.09203666891548183,0.2534859641464303,0.26725845380127927,0.24594040760075475,55777.4
